Resource File,Task,Alt. title,Curricular Status,Featured,Description,Language,Alignment,Educational Subject,Educational Level,Audience,Educational Use,Interactivity Type,Source,Teaches,Tags,Select,Priority,Assigned to,Accession Number,Category,All taxonomy terms,Status,Date,Updated date,Upload date,Node id
public://resources/kumbhalgarhfortkumbhalgarhrajasthan.jpg,"Kumbhalgarh Fort, Kumbhalgarh, Rajasthan",,CR,,"This is an image of Kumbhalgarh Fort, Rajasthan. Kumbhalgarh is a spectacular hill fort built by Maharana Kumbha, at a height of 1087 m above sea level and is about 90 kms from Udaipur. The Kumbhalgarh Fort has four wide walls, seven massive gates guarding the approaches and it has several temples like Kumbashyam, Nikhanth and Kuber within the fort. The Chittorgarh Fort and the Kumbhalgarh Fort are the two most important forts of Mewar.
",English,NCF,History,"Secondary, Senior Secondary",,Images,Expositive,CCRT,Social Sciences›History›Gathering evidences›Archaeological material,"Kumbhalgarh, Maharana Kumbha, Chittorgarh Fort, Seven massive gates, Kumbashyam, Nikhanth, Badal Mahal",,normal,monica,,task,"Secondary
Senior Secondary
Archaeological material
Badal Mahal
CCRT
Chittorgarh Fort
Expositive
History
Images
Kumbashyam
Kumbhalgarh
Maharana Kumbha
NCF
Nikhanth
Seven massive gates
HAS DETAILED INFO
English
",HAS DETAILED INFO,,"Tuesday, August 4, 2015 - 10:57am","Tuesday, August 4, 2015 - 10:57am",11455
public://resources/lakepalaceudaipurrajasthan.jpg,"Lake Palace, Udaipur, Rajasthan",,CR,,"This is an image of Lake Palace, Udaipur. Lake Pichola was formed in the fourteenth century A.D., fringed with green hills and studded with ghats and gardens, the lake provides an ethereal beauty to Udaipur. Lake palace also known as Jag Niwas is built from white marble and was the summer palace of the former royal family. Its balconies and windows overlook the lake. This airy complex has marble floors and granite columns. The gardens and fountains are well laid and the rooms are beautifully decorated. Jag Niwas has now been converted to a hotel and is called the Lake Palace Hotel.
",English,NCF,History,"Secondary, Senior Secondary",,Images,Expositive,CCRT,Social Sciences›History›Gathering evidences›Archaeological material,"udaipur, Lake Pichola, Jag Niwas, Sajjan Niwas, Lake Palace Hotel, Lotus Suite",,normal,monica,,task,"Secondary
Senior Secondary
Archaeological material
CCRT
Expositive
History
Images
Jag Niwas
Lake Palace Hotel
Lake Pichola
Lotus Suite
NCF
Sajjan Niwas
udaipur
HAS DETAILED INFO
English
",HAS DETAILED INFO,,"Tuesday, August 4, 2015 - 11:05am","Tuesday, August 4, 2015 - 11:05am",11456
public://resources/mehrangarhfortjodhpurrajasthan.jpg,"Mehrangarh Fort, Jodhpur, Rajasthan",,CR,,"This is an image of Mehrangarh Fort, Jodhpur. Jodhpur is situated at a height of 235 m on a range of sandstone hills about 386 kms away from Jaipur. It was founded by Rao Jodha in 1459 A.D. This Fort is popularly known as Mehrangarh, it is 122 m above the plains and is enclosed by a high wall with bastions. Its eastern towers and bastions are the strongest. The Fort is guarded by seven gates of which the fourth gate has been destroyed. The Fort contains Moti Mahal, Phool Mahal, the royal ladies apartments (zenana), Salim Kot, Murli Manoharji Temple, Kalka Temple, Chamunda Temple, Chamunda-ki-Nandi and the two small tanks namely the Rani Talao and the Gulab Sagar to the south. In front of the Mehrangarh Fort in the picture is the Jaswant Thada. It is a 19th-century royal cenotaph built in commemoration of Maharaja Jaswant Singh II, the 33rd Rathore ruler of Jodhpur.
",English,NCF,History,"Secondary, Senior Secondary",,Images,Expositive,CCRT,Social Sciences›History›Gathering evidences›Archaeological material,"Rao Jodha, sandstone hills, Fateh Pol, Moti Mahal, Phool Mahal, the royal ladies apartments, Salim Kot, Murli Manoharji Temple, Kalka Temple, Chamunda Temple, Jaswant Thada",,normal,monica,,task,"Secondary
Senior Secondary
Archaeological material
CCRT
Chamunda Temple
Expositive
Fateh Pol
History
Images
Jaswant Thada
Kalka Temple
Moti Mahal
Murli Manoharji Temple
NCF
Phool Mahal
Rao Jodha
Salim Kot
sandstone hills
the royal ladies apartments
HAS DETAILED INFO
English
",HAS DETAILED INFO,,"Monday, August 10, 2015 - 6:46am","Monday, August 10, 2015 - 6:46am",11457
public://resources/nathumalhavelijaisalmerrajasthan.jpg,"Nathumal’s Haveli, Jaisalmer, Rajasthan",,,,"This is an image of Nathumal’s Haveli Jaisalmer, Rajasthan. It was built for the Diwan Maharawal Bari Sal in 1885 A.D. The entrance is flanked by stone elephants and the entire facade is carved with a riot of ornamental details – soldiers, horses, elephants, flowers and birds. The building was designed and built by two craftsmen-architects Hathi and Lulu. One carved on the left side, the other the right, but the overall impact is one of complete harmony. Extraordinarily, the house is built of rock and not dressed stone.
",English,,History,"Secondary, Senior Secondary",,Images,Expositive,CCRT,Social Sciences›History›Gathering evidences›Archaeological material,"Nathumal’s Haveli, Diwan Maharawal Bari Sal, Hathi, Lulu, rock structure",,normal,monica,,task,"Secondary
Senior Secondary
Archaeological material
CCRT
Diwan Maharawal Bari Sal
Expositive
Hathi
History
Images
Lulu
Nathumal’s Haveli
rock structure
HAS DETAILED INFO
English
",HAS DETAILED INFO,,"Monday, August 10, 2015 - 6:57am","Monday, August 10, 2015 - 6:57am",11458
public://resources/qilaraipithora01.JPG,Qila Rai Pithora_01,,CR,0,"An image of Qila Rai Pithora; the old entry path along with the side walls of Qila Rai Pithora
",English,NCF,History,"Upper Primary, Secondary, Senior Secondary",Students,Images,Expositive,"CIET, NCERT",Social Sciences›History›Gathering evidences›Archaeological material,"archaeological sites, Delhi, old cities in India, Bastions of Rai Pithora, Prithviraj Chauhan",,normal,_faculty_qa,,task,"Upper Primary
Secondary
Senior Secondary
Archaeological material
archaeological sites
Bastions of Rai Pithora
Delhi
Expositive
History
Images
NCF
old cities in India
Prithviraj Chauhan
Students
CIET, NCERT
APPROVED
English
",APPROVED,"Monday, March 23, 2015 - 12:30pm","Monday, August 17, 2015 - 11:57am","Monday, August 17, 2015 - 11:57am",10211
public://resources/qilaraipithora02.JPG,Qila Rai Pithora 02,,CR,0,"An image of Qila Rai Pithora showing the external view of the Qila Rai Pithora.
",English,NCF,History,"Upper Primary, Secondary, Senior Secondary",Students,Images,Expositive,"CIET, NCERT",Social Sciences›History›Gathering evidences›Archaeological material,"archaeological sites, Delhi, old cities in India, Bastions of Rai Pithora, Prithviraj Chauhan",,normal,maneesha,,task,"Upper Primary
Secondary
Senior Secondary
Archaeological material
archaeological sites
Bastions of Rai Pithora
Delhi
Expositive
History
Images
NCF
old cities in India
Prithviraj Chauhan
Students
CIET, NCERT
APPROVED
English
",APPROVED,"Monday, March 23, 2015 - 12:30pm","Monday, August 17, 2015 - 12:00pm","Monday, August 17, 2015 - 12:00pm",10210
public://resources/qilaraipithora03.jpg,Qila Rai Pithora_03,,CR,0,"An outline map of Lal Kot and other artefacts within the premises of Qila Rai Pithora, Delhi
",English,NCF,History,"Upper Primary, Secondary, Senior Secondary",Students,Images,Expositive,"CIET, NCERT",Social Sciences›History›Gathering evidences›Archaeological material,"archaeological sites, Delhi, old cities in India, Bastions of Rai Pithora, Prithviraj Chauhan",,normal,maneesha,,task,"Upper Primary
Secondary
Senior Secondary
Archaeological material
archaeological sites
Bastions of Rai Pithora
Delhi
Expositive
History
Images
NCF
old cities in India
Prithviraj Chauhan
Students
CIET, NCERT
APPROVED
English
",APPROVED,"Monday, March 23, 2015 - 12:30pm","Tuesday, August 18, 2015 - 5:16am","Tuesday, August 18, 2015 - 5:16am",10209
public://resources/qilaraipithora04.jpg,Qila Rai Pithora 04,,CR,0,"An image of Qila Rai Pithora showing the Jahanpanah wall built by Muhammad Bin Tughluq adjacent to the wall of Qila Rai Pithora.
",English,NCF,History,"Upper Primary, Secondary, Senior Secondary",Students,Images,Expositive,"CIET, NCERT",Social Sciences›History›Gathering evidences›Archaeological material,"Monuments of Delhi, forts in Delhi, archaeological material, old cities in Delhi",,normal,maneesha,,task,"Upper Primary
Secondary
Senior Secondary
archaeological material
Archaeological material
Expositive
forts in Delhi
History
Images
Monuments of Delhi
NCF
old cities in Delhi
Students
CIET, NCERT
APPROVED
English
",APPROVED,"Monday, March 23, 2015 - 12:30pm","Tuesday, August 18, 2015 - 5:09am","Tuesday, August 18, 2015 - 5:05am",10208
public://resources/qilaraipithora05.jpg,Qila Rai Pithora 05,,CR,0,"An image of the Jahanphanah wall built by Muhammad Bin Tughluq adjacent to the wall of Qila Rai Pithora.
",English,NCF,History,"Upper Primary, Secondary, Senior Secondary",Students,Images,Expositive,"CIET, NCERT",Social Sciences›History›Gathering evidences›Archaeological material,"Monuments of Delhi, forts in Delhi, archaeological material, old cities in Delhi, Prithviraj Chauhan",,normal,maneesha,,task,"Upper Primary
Secondary
Senior Secondary
archaeological material
Archaeological material
Expositive
forts in Delhi
History
Images
Monuments of Delhi
NCF
old cities in Delhi
Prithviraj Chauhan
Students
CIET, NCERT
APPROVED
English
",APPROVED,"Monday, March 23, 2015 - 12:30pm","Tuesday, August 18, 2015 - 4:59am","Tuesday, August 18, 2015 - 4:59am",10207
public://resources/qilaraipithora06.jpg,Qila Rai Pithora 06,,CR,0,"An image of the statue of Prithvi Raj Chauhan III also known as Rai Pithora within the Qila Rai Pithora.
",English,NCF,History,"Upper Primary, Secondary, Senior Secondary",Students,Images,Expositive,"CIET, NCERT",Social Sciences›History›Gathering evidences›Archaeological material,"Monuments of Delhi, forts in Delhi, archaeological material, old cities in Delhi, Prithviraj Chauhan",,normal,maneesha,,task,"Upper Primary
Secondary
Senior Secondary
archaeological material
Archaeological material
Expositive
forts in Delhi
History
Images
Monuments of Delhi
NCF
old cities in Delhi
Prithviraj Chauhan
Students
CIET, NCERT
APPROVED
English
",APPROVED,"Monday, March 23, 2015 - 12:30pm","Tuesday, August 18, 2015 - 4:55am","Tuesday, August 18, 2015 - 4:55am",10206
public://resources/qilaraipithora07.jpg,Qila Rai Pithora 07,,CR,0,"An image of the statue of Prithvi Raj Chauhan III also known as Rai Pithora within the Qila Rai Pithora.
",English,NCF,History,"Upper Primary, Secondary, Senior Secondary",Students,Images,Expositive,"CIET, NCERT",Social Sciences›History›Gathering evidences›Archaeological material,"Monuments of Delhi, forts in Delhi, archaeological material, old cities in Delhi, Prithviraj Chauhan",,normal,maneesha,,task,"Upper Primary
Secondary
Senior Secondary
archaeological material
Archaeological material
Expositive
forts in Delhi
History
Images
Monuments of Delhi
NCF
old cities in Delhi
Prithviraj Chauhan
Students
CIET, NCERT
APPROVED
English
",APPROVED,"Monday, March 23, 2015 - 12:30pm","Tuesday, August 18, 2015 - 4:52am","Tuesday, August 18, 2015 - 4:52am",10205
public://resources/rampartskumbhalgarhfortkumbhalgarhrajasthan.jpg,"Ramparts, Kumbhalgarh Fort, Kumbhalgarh, Rajasthan",,CR,,"This is an image of Ramparts of Kumbhalgarh Fort, Rajasthan. This outer wall of the Kumbhalgarh Fort embraces an area of several square miles. This wall is comparable to the grandeur of the Great Wall of China.
",English,NCF,History,"Secondary, Senior Secondary",,Images,Expositive,CCRT,Social Sciences›History›Gathering evidences›Archaeological material,"rampart, Kumbhalgarh Fort, Great Wall of China",,normal,monica,,task,"Secondary
Senior Secondary
Archaeological material
CCRT
Expositive
Great Wall of China
History
Images
Kumbhalgarh Fort
NCF
rampart
HAS DETAILED INFO
English
",HAS DETAILED INFO,,"Tuesday, August 4, 2015 - 11:36am","Tuesday, August 4, 2015 - 11:36am",11459
public://resources/salimsinghkihavelijaisalmerrajasthan.jpg,"Salim Singh Ki Haveli, Jaisalmer, Rajasthan",,CR,,"This is an image of Salim Singh Ki Haveli, Jaisalmer, Rajasthan. It was built in 1815 A.D. It was built on an earlier structure which was constructed in the late seventeenth century A.D. The Haveli has a beautiful arched roof and exquisitely carved details with brackets in the form of peacocks. The entrance is guarded by a large stone elephant, (not seen in the picture). The upper portion of the house has been compared to a ship’s prow and, is often called Jahaz Mahal. This Haveli belonged to the influential Mohta family and is still used for residential purposes.
",English,NCF,History,"Secondary, Senior Secondary",,Images,Expositive,CCRT,Social Sciences›History›Gathering evidences›Archaeological material,"Havelies of Jaisalmer, Jahaz Mahal. Kanchan Mahal, Ranga Mahal",,normal,monica,,task,"Secondary
Senior Secondary
Archaeological material
CCRT
Expositive
Havelies of Jaisalmer
History
Images
Jahaz Mahal. Kanchan Mahal
NCF
Ranga Mahal
HAS DETAILED INFO
English
",HAS DETAILED INFO,,"Tuesday, August 4, 2015 - 11:42am","Tuesday, August 4, 2015 - 11:42am",11460
public://resources/sheeshmahalamberfortjaipurrajasthan_0.jpg,"Amber Fort, Jaipur, Rajasthan",,CR,,"This is an image of Amber Fort. Amber, the ancient capital of the Kachhawaha Rajputs lies in the rocky Aravalli hills, 11 kms north of Jaipur, Rajasthan . It was constructed during the reign of Raja Man Singh, the Rajput commmander of Akbar’s army and it is built on a steep cliff.
",English,NCF,History,"Secondary, Senior Secondary",,Images,Expositive,CCRT,Social Sciences›History›Gathering evidences›Archaeological material,"Kachhawaha Rajputs, Amber Fort, Raja Man Singh, Diwan-i-Am, Diwan-i-Khas, Ganesh Pol",,normal,monica,,task,"Secondary
Senior Secondary
Amber Fort
Archaeological material
CCRT
Diwan-i-Am
Diwan-i-Khas
Expositive
Ganesh Pol
History
Images
Kachhawaha Rajputs
NCF
Raja Man Singh
HAS DETAILED INFO
English
",HAS DETAILED INFO,,"Monday, August 10, 2015 - 9:02am","Monday, August 10, 2015 - 9:02am",11440
public://resources/sheeshmahalamberfortjaipurrajasthan.jpg,"Sheesh Mahal, Amber Fort, Jaipur, Rajasthan",,CR,,"This is an image of the Sheesh Mahal, Amber Fort. The Jai Mandir of Amber Fort has the Diwan-i-Khas and the Sheesh Mahal, ‘The Hall of Mirrors’. The picture shows the interior of the Sheesh Mahal. The plaster of the wall and ceiling is embedded with tiny concave mirrors forming a variety of designs.
",English,NCF,History,"Secondary, Senior Secondary",,Images,Expositive,CCRT,Social Sciences›History›Gathering evidences›Archaeological material,"Amber palace, Jai mandir, Glass mosaic, Shahjahani art, Sheesh Mahal, Hall of Mirrors",,normal,monica,,task,"Secondary
Senior Secondary
Amber palace
Archaeological material
CCRT
Expositive
Glass mosaic
Hall of Mirrors
History
Images
Jai mandir
NCF
Shahjahani art
Sheesh Mahal
HAS DETAILED INFO
English
",HAS DETAILED INFO,,"Tuesday, August 4, 2015 - 9:55am","Tuesday, August 4, 2015 - 9:55am",11461
public://resources/victorytowerchittorgarhfortchittorgarhrajasthan.jpg,"Victory Tower, Chittorgarh Fort, Chittorgarh, Rajasthan",,CR,,"This is an image of Victory Tower, Chittorgarh Fort, Rajasthan. Victory Tower or Jaya Stambh is a masterpiece of fifteenth century revivalist Jain architecture, built by Rana Kumbha, one of the most powerful Kings of Mewar. It was designed by an architect called Jaita to commemorate the victory over Mahmud Khilji of Malwa in 1440 A.D. The tower was mainly built by compact limestone and the quartz rock on which it stands. It has nine storeys rising to 37.2 m above the ground level. In each tier of this tower, there is a mandapa associated with a temple, enriched with balconied windows and is carved profusely with the gods of the Hindu pantheon. The ninth storey has a vault with a sculptured representation of Lord Krishna surrounded by dancing gopis.
",English,NCF,History,"Secondary, Senior Secondary",,Images,Expositive,CCRT,Social Sciences›History›Gathering evidences›Archaeological material,"Chittorgarh Fort, Jaya Stambh, Mahmud Khilji, mandapa, Lord Krishna, Gopi",,normal,monica,,task,"Secondary
Senior Secondary
Archaeological material
CCRT
Chittorgarh Fort
Expositive
Gopi
History
Images
Jaya Stambh
Lord Krishna
Mahmud Khilji
mandapa
NCF
HAS DETAILED INFO
English
",HAS DETAILED INFO,,"Tuesday, August 4, 2015 - 10:04am","Tuesday, August 4, 2015 - 10:04am",11462
